1679211111197,299,2
1679211111204,302,2
1679211111212,298,2
1679211111219,299,2
1679211111227,300,2
1679211111234,296,2
1679211111241,294,2
1679211111249,293,2
1679211111256,292,2
1679211111264,294,2
1679211111271,294,2
1679211111279,298,2
1679211111286,301,2
1679211111293,301,2
1679211111301,304,2
1679211111308,304,2
1679211111316,301,2
1679211111323,303,2
1679211111330,300,2
1679211111338,298,2
1679211111345,298,2
1679211111352,292,2
1679211111360,290,2
1679211111367,291,2
1679211111375,293,2
1679211111382,301,2
1679211111390,299,2
1679211111397,299,2
1679211111404,302,2
1679211111412,300,2
1679211111419,301,2
1679211111427,302,2
1679211111434,298,2
1679211111441,299,2
1679211111449,297,2
1679211111456,289,2
1679211111464,295,2
1679211111471,296,2
1679211111479,297,2
1679211111486,299,2
1679211111493,299,2
1679211111501,301,2
1679211111508,300,2
1679211111516,297,2
1679211111523,298,2
1679211111530,292,2
1679211111538,294,2
1679211111545,299,2
1679211111553,298,2
1679211111560,301,2
1679211111567,302,2
1679211111575,301,2
1679211111582,303,2
1679211111590,301,2
1679211111597,299,2
1679211111604,298,2
1679211111612,295,2
1679211111619,294,2
1679211111627,296,2
1679211111634,292,2
1679211111642,296,2
1679211111649,298,2
1679211111656,298,2
1679211111664,300,2
1679211111671,298,2
1679211111679,295,2
1679211111686,299,2
1679211111693,296,2
1679211111701,298,2
1679211111708,295,2
1679211111716,293,2
1679211111723,297,2
1679211111730,297,2
1679211111738,298,2
1679211111745,301,2
1679211111753,299,2
1679211111760,301,2
1679211111767,301,2
1679211111775,298,2
1679211111782,300,2
1679211111790,298,2
1679211111797,296,2
1679211111805,298,2
1679211111812,296,2
1679211111819,298,2
1679211111827,301,2
1679211111834,300,2
1679211111842,302,2
1679211111849,300,2
1679211111856,299,2
1679211111864,302,2
1679211111871,299,2
1679211111879,295,2
1679211111886,297,2
1679211111893,296,2
1679211111901,293,2
1679211111908,293,2
1679211111916,296,2
1679211111923,300,2
1679211111931,299,2
1679211111938,299,2
1679211111945,302,2
1679211111953,299,2
1679211111960,299,2
1679211111967,299,2
1679211111975,292,2
1679211111982,294,2
1679211111990,292,2
1679211111997,296,2
1679211112005,298,2
1679211112012,298,2
1679211112019,300,2
1679211112027,302,2
1679211112034,298,2
1679211112042,301,2
1679211112049,299,2
1679211112056,296,2
1679211112064,297,2
1679211112071,295,2
1679211112079,294,2
1679211112086,293,2
1679211112094,295,2
1679211112101,300,2
1679211112108,301,2
1679211112116,298,2
1679211112123,299,2
1679211112131,299,2
1679211112138,298,2
1679211112145,298,2
1679211112153,292,2
1679211112160,294,2
1679211112168,300,2
1679211112175,299,2
1679211112182,300,2
1679211112190,299,2
1679211112197,299,2
1679211112205,300,2
1679211112212,295,2
1679211112219,292,2
1679211112227,295,2
1679211112234,288,2
1679211112242,296,2
1679211112249,299,2
1679211112257,299,2
1679211112264,302,2
1679211112271,301,2
1679211112279,301,2
1679211112286,301,2
1679211112294,297,2
1679211112301,299,2
1679211112308,295,2
1679211112316,291,2
1679211112323,296,2
1679211112331,296,2
1679211112338,295,2
1679211112345,300,2
1679211112353,299,2
1679211112360,299,2
1679211112368,297,2
1679211112375,297,2
1679211112382,300,2
1679211112390,300,2
1679211112397,299,2
1679211112405,298,2
1679211112412,295,2
1679211112419,295,2
1679211112427,296,2
1679211112434,291,2
1679211112442,295,2
1679211112449,296,2
1679211112457,299,2
1679211112464,305,2
1679211112471,304,2
1679211112479,303,2
1679211112486,300,2
1679211112494,288,2
1679211112501,287,2
1679211112508,295,2
1679211112516,299,2
1679211112523,306,2
1679211112531,305,2
1679211112538,304,2
1679211112545,306,2
1679211112553,302,2
1679211112560,302,2
1679211112568,300,2
1679211112575,296,2
1679211112582,292,2
1679211112590,287,2
1679211112597,292,2
1679211112605,299,2
1679211112612,298,2
1679211112619,301,2
1679211112627,303,2
1679211112634,300,2
1679211112642,300,2
1679211112649,298,2
1679211112657,296,2
1679211112664,295,2
1679211112671,293,2
1679211112679,294,2
1679211112686,295,2
1679211112694,296,2
1679211112701,300,2
1679211112708,301,2
1679211112716,299,2
1679211112723,302,2
1679211112731,301,2
1679211112738,300,2
1679211112745,299,2
1679211112753,297,2
1679211112760,296,2
1679211112768,297,2
1679211112775,296,2
1679211112782,299,2
1679211112790,298,2
1679211112797,297,2
1679211112805,293,2
1679211112812,294,2
1679211112820,293,2
1679211112827,295,2
1679211112834,295,2
1679211112842,300,2
1679211112849,303,2
1679211112857,303,2
1679211112864,304,2
1679211112871,299,2
1679211112879,296,2
1679211112886,296,2
1679211112894,293,2
1679211112901,298,2
1679211112908,301,2
1679211112916,300,2
1679211112923,302,2
1679211112931,302,2
1679211112938,301,2
1679211112945,302,2
1679211112953,297,2
1679211112960,289,2
1679211112968,291,2
1679211112975,294,2
1679211112983,299,2
1679211112990,300,2
1679211112997,301,2
1679211113005,304,2
1679211113012,302,2
1679211113020,300,2
1679211113027,300,2
1679211113034,298,2
1679211113042,294,2
1679211113049,294,2
1679211113057,292,2
1679211113064,296,2
1679211113071,298,2
1679211113079,300,2
1679211113086,303,2
1679211113094,300,2
1679211113101,300,2
1679211113108,301,2
1679211113116,295,2
1679211113123,297,2
1679211113131,299,2
1679211113138,299,2
1679211113146,297,2
1679211113153,291,2
1679211113160,294,2
1679211113168,299,2
1679211113175,296,2
1679211113183,300,2
1679211113190,299,2
1679211113197,299,2
1679211113205,302,2
1679211113212,299,2
1679211113220,299,2
1679211113227,297,2
1679211113234,293,2
1679211113242,296,2
1679211113249,297,2
1679211113257,296,2
1679211113264,300,2
1679211113271,298,2
1679211113279,298,2
1679211113286,301,2
1679211113294,299,2
1679211113301,299,2
1679211113309,298,2
1679211113316,293,2
1679211113323,297,2
1679211113331,296,2
1679211113338,295,2
1679211113346,301,2
1679211113353,301,2
1679211113360,301,2
1679211113368,303,2
1679211113375,301,2
1679211113383,301,2
1679211113390,296,2
1679211113397,295,2
1679211113405,298,2
1679211113412,292,2
1679211113420,298,2
1679211113427,302,2
1679211113434,298,2
1679211113442,299,2
1679211113449,301,2
1679211113457,299,2
1679211113464,301,2
1679211113472,297,2
1679211113479,298,2
1679211113486,302,2
1679211113494,298,2
1679211113501,297,2
