1679908273471,301,0
1679908273479,301,0
1679908273486,302,0
1679908273493,301,0
1679908273501,301,0
1679908273508,301,0
1679908273516,301,0
1679908273523,302,0
1679908273530,302,0
1679908273538,302,0
1679908273545,302,0
1679908273553,302,0
1679908273560,302,0
1679908273567,302,0
1679908273575,302,0
1679908273582,302,0
1679908273590,302,0
1679908273597,301,0
1679908273604,302,0
1679908273612,301,0
1679908273619,301,0
1679908273627,302,0
1679908273634,302,0
1679908273642,302,0
1679908273649,302,0
1679908273656,302,0
1679908273664,302,0
1679908273671,302,0
1679908273679,302,0
1679908273686,302,0
1679908273693,302,0
1679908273701,302,0
1679908273708,302,0
1679908273716,302,0
1679908273723,303,0
1679908273730,302,0
1679908273738,302,0
1679908273745,303,0
1679908273753,302,0
1679908273760,303,0
1679908273768,303,0
1679908273775,302,0
1679908273782,303,0
1679908273790,303,0
1679908273797,303,0
1679908273805,303,0
1679908273812,303,0
1679908273819,303,0
1679908273827,303,0
1679908273834,303,0
1679908273842,303,0
1679908273849,302,0
1679908273856,302,0
1679908273864,303,0
1679908273871,302,0
1679908273879,302,0
1679908273886,302,0
1679908273893,302,0
1679908273901,302,0
1679908273908,302,0
1679908273916,302,0
1679908273923,302,0
1679908273931,302,0
1679908273938,302,0
1679908273945,302,0
1679908273953,302,0
1679908273960,302,0
1679908273968,302,0
1679908273975,302,0
1679908273982,302,0
1679908273990,302,0
1679908273997,302,0
1679908274005,302,0
1679908274012,302,0
1679908274019,301,0
1679908274027,302,0
1679908274034,302,0
1679908274042,302,0
1679908274049,302,0
1679908274056,302,0
1679908274064,302,0
1679908274071,302,0
1679908274079,302,0
1679908274086,302,0
1679908274093,301,0
1679908274101,301,0
1679908274108,301,0
1679908274116,301,0
1679908274123,302,0
1679908274131,302,0
1679908274138,302,0
1679908274145,302,0
1679908274153,302,0
1679908274160,302,0
1679908274168,302,0
1679908274175,302,0
1679908274182,302,0
1679908274190,302,0
1679908274197,302,0
1679908274205,302,0
1679908274212,302,0
1679908274219,302,0
1679908274227,303,0
1679908274234,302,0
1679908274242,302,0
1679908274249,302,0
1679908274256,302,0
1679908274264,303,0
1679908274271,302,0
1679908274279,302,0
1679908274286,303,0
1679908274294,302,0
1679908274301,302,0
1679908274308,302,0
1679908274316,302,0
1679908274323,303,0
1679908274331,302,0
1679908274338,302,0
1679908274345,302,0
1679908274353,302,0
1679908274360,302,0
1679908274368,302,0
1679908274375,302,0
1679908274382,302,0
1679908274390,302,0
1679908274397,302,0
1679908274405,302,0
1679908274412,302,0
1679908274420,302,0
1679908274427,303,0
1679908274434,302,0
1679908274442,302,0
1679908274449,302,0
1679908274457,302,0
1679908274464,302,0
1679908274471,302,0
1679908274479,302,0
1679908274486,302,0
1679908274494,302,0
1679908274501,302,0
1679908274508,302,0
1679908274516,302,0
1679908274523,303,0
1679908274531,303,0
1679908274538,303,0
1679908274545,303,0
1679908274553,303,0
1679908274560,303,0
1679908274568,303,0
1679908274575,302,0
1679908274582,303,0
1679908274590,302,0
1679908274597,302,0
1679908274605,302,0
1679908274612,302,0
1679908274620,302,0
1679908274627,303,0
1679908274634,302,0
1679908274642,302,0
1679908274649,302,0
1679908274656,302,0
1679908274664,302,0
1679908274671,302,0
1679908274679,302,0
1679908274686,302,0
1679908274694,302,0
1679908274701,302,0
1679908274708,302,0
1679908274716,302,0
1679908274723,302,0
1679908274731,302,0
1679908274738,302,0
1679908274745,302,0
1679908274753,303,0
1679908274760,303,0
1679908274768,303,0
1679908274775,303,0
1679908274783,303,0
1679908274790,303,0
1679908274797,302,0
1679908274805,302,0
1679908274812,302,0
1679908274820,302,0
1679908274827,302,0
1679908274834,302,0
1679908274842,302,0
1679908274849,302,0
1679908274857,302,0
1679908274864,302,0
1679908274871,302,0
1679908274879,302,0
1679908274886,302,0
1679908274894,302,0
1679908274901,302,0
1679908274908,302,0
1679908274916,302,0
1679908274923,302,0
1679908274931,302,0
1679908274938,302,0
1679908274946,302,0
1679908274953,302,0
1679908274960,302,0
1679908274968,302,0
1679908274975,302,0
1679908274983,302,0
1679908274990,303,0
1679908274997,302,0
1679908275005,303,0
1679908275012,303,0
1679908275020,303,0
1679908275027,303,0
1679908275034,302,0
1679908275042,302,0
1679908275049,302,0
1679908275057,302,0
1679908275064,302,0
1679908275071,302,0
1679908275079,302,0
1679908275086,302,0
1679908275094,302,0
1679908275101,302,0
1679908275108,302,0
1679908275116,302,0
1679908275123,302,0
1679908275131,302,0
1679908275138,302,0
1679908275146,302,0
1679908275153,302,0
1679908275160,302,0
1679908275168,302,0
1679908275175,301,0
1679908275183,302,0
1679908275190,301,0
1679908275197,301,0
1679908275205,302,0
1679908275212,302,0
1679908275220,302,0
1679908275227,302,0
1679908275234,302,0
1679908275242,302,0
1679908275249,302,0
1679908275257,302,0
1679908275264,302,0
1679908275271,301,0
1679908275279,301,0
1679908275286,302,0
1679908275294,301,0
1679908275301,301,0
1679908275309,302,0
1679908275316,302,0
1679908275323,302,0
1679908275331,302,0
1679908275338,302,0
1679908275346,302,0
1679908275353,302,0
1679908275360,302,0
1679908275368,301,0
1679908275376,301,0
1679908275383,301,0
1679908275390,302,0
1679908275397,301,0
1679908275405,302,0
1679908275412,302,0
1679908275420,302,0
1679908275427,302,0
1679908275434,302,0
1679908275442,302,0
1679908275449,302,0
1679908275457,302,0
1679908275464,302,0
1679908275471,302,0
1679908275479,302,0
1679908275486,302,0
1679908275494,302,0
1679908275501,302,0
1679908275509,302,0
1679908275516,302,0
1679908275523,302,0
1679908275531,302,0
1679908275538,302,0
1679908275546,302,0
1679908275553,302,0
1679908275560,302,0
1679908275568,302,0
1679908275575,302,0
1679908275583,302,0
1679908275590,302,0
1679908275597,302,0
1679908275605,302,0
1679908275612,302,0
1679908275620,301,0
1679908275627,302,0
1679908275634,302,0
1679908275642,301,0
1679908275649,302,0
1679908275657,301,0
1679908275664,302,0
1679908275672,301,0
1679908275679,301,0
1679908275687,302,0
1679908275694,301,0
1679908275701,302,0
1679908275709,302,0
1679908275716,302,0
1679908275723,302,0
1679908275731,302,0
1679908275738,302,0
1679908275746,302,0
1679908275753,302,0
1679908275760,302,0
1679908275768,302,0
1679908275775,302,0
1679908275783,302,0
1679908275790,302,0
1679908275797,302,0
1679908275805,302,0
1679908275812,302,0
1679908275820,302,0
1679908275827,302,0
1679908275835,302,0
1679908275842,302,0
1679908275849,302,0
1679908275857,301,0
1679908275864,302,0
1679908275872,301,0
1679908275879,301,0
1679908275886,302,0
1679908275894,302,0
1679908275901,302,0
1679908275909,302,0
1679908275916,302,0
1679908275923,302,0
1679908275931,302,0
1679908275938,302,0
1679908275946,302,0
1679908275953,302,0
1679908275961,302,0
1679908275968,302,0
1679908275975,301,0
1679908275983,301,0
1679908275990,301,0
1679908275998,301,0
1679908276005,301,0
1679908276012,301,0
1679908276020,301,0
1679908276027,301,0
1679908276035,301,0
1679908276042,301,0
1679908276049,302,0
1679908276057,301,0
1679908276064,302,0
1679908276072,302,0
1679908276079,302,0
1679908276086,302,0
1679908276094,302,0
1679908276101,302,0
1679908276109,302,0
1679908276116,302,0
1679908276124,302,0
1679908276131,302,0
1679908276138,302,0
1679908276146,302,0
1679908276153,302,0
1679908276161,302,0
1679908276168,302,0
1679908276175,302,0
1679908276183,302,0
1679908276190,302,0
1679908276198,302,0
1679908276205,302,0
1679908276212,302,0
1679908276220,302,0
1679908276227,302,0
1679908276235,302,0
1679908276242,302,0
1679908276249,302,0
1679908276257,302,0
1679908276264,302,0
1679908276272,302,0
1679908276279,302,0
1679908276287,302,0
1679908276294,302,0
1679908276301,302,0
1679908276309,302,0
1679908276316,302,0
1679908276324,302,0
1679908276331,302,0
1679908276338,302,0
1679908276346,302,0
1679908276353,302,0
1679908276361,302,0
1679908276368,302,0
1679908276375,302,0
1679908276383,301,0
1679908276390,301,0
1679908276398,300,0
1679908276405,301,0
1679908276412,301,0
1679908276420,301,0
1679908276427,301,0
1679908276435,301,0
1679908276442,301,0
1679908276450,302,0
1679908276457,302,0
1679908276464,302,0
1679908276472,302,0
1679908276479,302,0
1679908276487,302,0
1679908276494,301,0
1679908276501,301,0
1679908276509,302,0
1679908276516,301,0
1679908276524,302,0
1679908276531,302,0
1679908276538,302,0
1679908276546,302,0
1679908276553,302,0
1679908276561,302,0
1679908276568,303,0
1679908276575,302,0
1679908276583,302,0
1679908276590,302,0
1679908276598,302,0
1679908276605,303,0
1679908276612,303,0
1679908276620,302,0
1679908276627,303,0
1679908276635,303,0
1679908276642,303,0
1679908276649,303,0
1679908276657,303,0
1679908276664,303,0
1679908276672,303,0
1679908276679,302,0
1679908276687,302,0
1679908276694,303,0
1679908276701,303,0
1679908276709,303,0
1679908276716,303,0
1679908276724,303,0
1679908276731,303,0
1679908276738,303,0
1679908276746,304,0
1679908276753,304,0
1679908276761,304,0
1679908276768,304,0
1679908276775,303,0
1679908276783,303,0
1679908276790,304,0
1679908276798,303,0
1679908276805,303,0
1679908276813,303,0
1679908276820,303,0
1679908276827,303,0
1679908276835,304,0
1679908276842,304,0
1679908276850,304,0
1679908276857,304,0
1679908276864,304,0
1679908276872,304,0
1679908276879,303,0
1679908276887,303,0
1679908276894,302,0
1679908276901,303,0
1679908276909,303,0
1679908276916,303,0
1679908276924,303,0
1679908276931,303,0
1679908276938,303,0
1679908276946,304,0
1679908276953,304,0
1679908276961,304,0
1679908276968,304,0
1679908276976,304,0
1679908276983,304,0
1679908276990,304,0
1679908276998,304,0
1679908277005,304,0
1679908277013,303,0
1679908277020,303,0
1679908277027,304,0
1679908277035,304,0
1679908277042,304,0
1679908277050,305,0
1679908277057,304,0
1679908277064,304,0
1679908277072,304,0
1679908277079,304,0
1679908277087,304,0
1679908277094,304,0
1679908277101,304,0
1679908277109,304,0
1679908277116,303,0
1679908277124,304,0
1679908277131,303,0
1679908277138,303,0
1679908277146,304,0
1679908277153,304,0
1679908277161,304,0
1679908277168,303,0
1679908277176,303,0
1679908277183,303,0
1679908277190,303,0
1679908277198,303,0
1679908277205,303,0
1679908277213,303,0
1679908277220,302,0
1679908277227,303,0
1679908277235,303,0
1679908277242,302,0
1679908277250,303,0
1679908277257,302,0
1679908277264,302,0
1679908277272,302,0
1679908277279,302,0
1679908277287,301,0
1679908277294,301,0
1679908277302,302,0
1679908277309,302,0
1679908277316,302,0
1679908277324,302,0
1679908277331,303,0
1679908277339,303,0
1679908277346,303,0
1679908277353,303,0
1679908277361,302,0
1679908277368,303,0
1679908277376,302,0
1679908277383,302,0
1679908277390,302,0
1679908277398,302,0
1679908277405,302,0
1679908277413,301,0
1679908277420,302,0
1679908277427,302,0
1679908277435,302,0
1679908277442,302,0
1679908277450,303,0
1679908277457,303,0
1679908277464,303,0
1679908277472,303,0
1679908277479,302,0
1679908277487,302,0
1679908277494,302,0
1679908277502,301,0
1679908277509,301,0
1679908277516,301,0
1679908277524,302,0
1679908277531,303,0
1679908277539,303,0
1679908277546,303,0
1679908277553,303,0
1679908277561,303,0
1679908277568,303,0
1679908277576,302,0
1679908277583,302,0
1679908277590,303,0
1679908277598,302,0
1679908277605,303,0
1679908277613,303,0
1679908277620,302,0
1679908277627,303,0
1679908277635,303,0
1679908277642,303,0
1679908277650,303,0
1679908277657,303,0
1679908277665,303,0
1679908277672,303,0
1679908277679,303,0
1679908277687,303,0
1679908277694,303,0
1679908277702,303,0
1679908277709,303,0
1679908277716,303,0
1679908277724,303,0
1679908277731,303,0
1679908277739,303,0
1679908277746,303,0
1679908277753,303,0
1679908277761,303,0
1679908277768,303,0
1679908277776,302,0
1679908277783,302,0
1679908277790,302,0
1679908277798,302,0
1679908277805,301,0
1679908277813,302,0
1679908277820,302,0
1679908277828,302,0
1679908277835,302,0
1679908277842,302,0
1679908277850,302,0
1679908277857,302,0
1679908277865,302,0
1679908277872,302,0
1679908277879,302,0
1679908277887,302,0
1679908277894,302,0
1679908277902,302,0
1679908277909,302,0
1679908277916,301,0
1679908277924,301,0
1679908277931,301,0
1679908277939,301,0
